Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio
2018-09-13 02:02:43.99,2018-09-12 22:02:43.99,3020.944654226303,42.299744,-71.741083,5,148.3952574587604,6,73188.5972800765,26.68000030517578,0,226.0546875,279.6973571777344,294.2892456054688,180,82.75224442769481
2018-09-13 02:02:44.99,2018-09-12 22:02:44.99,3021.944641232491,42.299587,-71.741313,5,149.124676623722,6,73214.27717446249,26.61000061035156,0,227.4609375,279.6973571777344,294.2892456054688,180,78.16836345478696
2018-09-13 02:02:45.99,2018-09-12 22:02:45.99,3022.944628596306,42.299421,-71.741547,5,149.4624467376597,6,73241.03675752075,26.70000076293945,0,228.1640625,279.6973571777344,294.2892456054688,180,73.86001420542804
2018-09-13 02:02:46.99,2018-09-12 22:02:46.99,3023.944615602493,42.299264,-71.741792,5,149.870952400355,6,73267.677255141,26.78000068664551,0,228.8671875,279.6973571777344,294.2892456054688,180,70.04016644150346
2018-09-13 02:02:47.99,2018-09-12 22:02:47.99,3024.944603085518,42.299104,-71.742033,5,149.950171499734,6,73294.42468334612,26.88999938964844,0,229.21875,279.6973571777344,294.2892456054688,180,66.66130561529502
2018-09-13 02:02:48.99,2018-09-12 22:02:48.99,3025.944589853287,42.298943,-71.742286,5,149.8854539177235,6,73321.82883451044,26.94000053405762,0,229.5703125,279.6973571777344,294.2892456054688,180,63.81265697542909
2018-09-13 02:02:49.99,2018-09-12 22:02:49.99,3026.944576740265,42.298794,-71.742534,5,150.0317283515694,6,73348.20010880877,27.10000038146973,0,230.2734375,279.6973571777344,294.2892456054688,180,61.26109897195337
2018-09-13 02:02:50.99,2018-09-12 22:02:50.99,3027.944563865662,42.298633,-71.742784,5,149.94884880721,6,73375.48484270263,27.26000022888184,0,230.9765625,279.6973571777344,294.2892456054688,180,59.17473626267262
2018-09-13 02:02:51.99,2018-09-12 22:02:51.99,3028.944550871849,42.298485,-71.743046,5,149.8256731558716,6,73402.67040910515,27.3700008392334,0,231.6796875,279.6973571777344,294.2892456054688,180,57.33670244923822
2018-09-13 02:02:52.99,2018-09-12 22:02:52.99,3029.944537758827,42.298331,-71.743309,5,149.6896984304431,6,73430.28078472715,27.52000045776367,0,232.3828125,279.6973571777344,294.2892456054688,180,56.10570148908226
2018-09-13 02:02:53.99,2018-09-12 22:02:53.99,3030.944524884224,42.298183,-71.743578,5,149.0101489072364,6,73457.79103247345,27.47999954223633,0,233.0859375,279.6973571777344,294.2892456054688,180,55.73925922269279
2018-09-13 02:02:54.99,2018-09-12 22:02:54.99,3031.944511890411,42.298040,-71.743845,5,148.571036092971,6,73485.00831204631,28,0,232.3828125,279.6973571777344,294.2892456054688,180,56.18196988969414
2018-09-13 02:02:55.99,2018-09-12 22:02:55.99,3032.944499731064,42.297901,-71.744123,5,148.0117041415145,6,73512.59266646217,27.79999923706055,0,234.4921875,279.6973571777344,294.2892456054688,180,57.48694193099795
2018-09-13 02:02:56.99,2018-09-12 22:02:56.99,3033.944485545158,42.297753,-71.744401,5,147.1561358404508,6,73540.83235331165,27.93000030517578,0,235.1953125,279.6973571777344,294.2892456054688,180,59.79783231681428
2018-09-13 02:02:57.99,2018-09-12 22:02:57.99,3034.944473266602,42.297607,-71.744682,5,146.0375622229849,6,73569.11742465947,27.86000061035156,0,235.8984375,279.6973571777344,294.2892456054688,180,63.60509337627101
2018-09-13 02:02:58.99,2018-09-12 22:02:58.99,3035.944460511208,42.297486,-71.744973,5,145.5836162217488,6,73596.52157582379,27.65999984741211,0,236.953125,279.6973571777344,294.2892456054688,180,68.24081340850923
2018-09-13 02:02:59.99,2018-09-12 22:02:59.99,3036.944447398186,42.297355,-71.745258,5,144.5953090412368,6,73624.1964894338,27.27000045776367,0,238.359375,279.6973571777344,294.2892456054688,180,74.94900650215547
2018-09-13 02:03:00.99,2018-09-12 22:03:00.99,3037.944434642792,42.297232,-71.745535,5,143.6831432127309,6,73650.84851284027,26.26000022888184,0,239.765625,279.6973571777344,294.2892456054688,180,84.21868522521976
2018-09-13 02:03:01.99,2018-09-12 22:03:01.99,3038.944421887398,42.297126,-71.745791,5,142.1828361105929,6,73675.0057365776,24.40999984741211,0,239.4140625,279.6973571777344,294.2892456054688,180,98.22861478005534
2018-09-13 02:03:02.99,2018-09-12 22:03:02.99,3039.944409370422,42.297021,-71.746032,5,140.9172048604403,6,73697.97201531909,22.02000045776367,0,240.1171875,279.6973571777344,294.2892456054688,180,120.7963292700625
2018-09-13 02:03:03.99,2018-09-12 22:03:03.99,3040.944395899773,42.296932,-71.746249,5,139.2737971245698,6,73718.3880584992,19.57999992370605,0,242.578125,279.6973571777344,294.2892456054688,180,161.7181086598816
2018-09-13 02:03:04.99,2018-09-12 22:03:04.99,3041.944383144379,42.296851,-71.746438,5,138.2344307503036,6,73736.37731097224,17.6200008392334,0,240.8203125,279.6973571777344,294.2892456054688,180,251.6830416058443
2018-09-13 02:03:05.99,2018-09-12 22:03:05.99,3042.944370388985,42.296786,-71.746618,5,138.2344307503036,6,73752.87792056667,17.27000045776367,0,244.3359375,279.6973571777344,294.2892456054688,180,549.9110692396898
2018-09-13 02:03:06.99,2018-09-12 22:03:06.99,3043.944357872009,42.296723,-71.746802,5,137.5994167768851,6,73769.60525053607,16.5,0,247.8515625,279.6973571777344,294.2892456054688,180,-2501.677446427874
2018-09-13 02:03:07.99,2018-09-12 22:03:07.99,3044.944343924522,42.296676,-71.746985,5,136.8089408943319,6,73785.54960230332,14.82999992370605,0,250.3125,279.6973571777344,294.2892456054688,180,-407.6485214724108
2018-09-13 02:03:08.99,2018-09-12 22:03:08.99,3045.944331049919,42.296638,-71.747153,5,135.8308005117154,6,73800.00499636114,13.48999977111816,0,251.3671875,279.6973571777344,294.2892456054688,180,-212.4927457565597
2018-09-13 02:03:09.99,2018-09-12 22:03:09.99,3046.944317579269,42.296606,-71.747313,5,135.0782486214085,6,73813.68571249838,13.69999980926514,0,257.34375,279.6973571777344,294.2892456054688,180,-143.2743513501118
