Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio
2018-09-12 21:11:55.99,2018-09-12 17:11:55.99,2081.253393411636,42.468864,-71.405898,5,33.42851108426748,3,50938.01816443654,20.80999946594238,0.5,106.875,34.38174819946289,48.67972183227539,35,-87.17245286046683
2018-09-12 21:11:56.99,2018-09-12 17:11:56.99,2082.253379940987,42.468812,-71.405660,5,33.81654764557585,3,50958.42159412349,20.48999977111816,0.5,106.5234375,34.38174819946289,48.67972183227539,35,-89.27563567258117
2018-09-12 21:11:57.99,2018-09-12 17:11:57.99,2083.253364801407,42.468758,-71.405428,5,34.31668177812802,3,50978.41380292414,20.21999931335449,0.5,107.2265625,34.38174819946289,48.67972183227539,35,-90.87166409745939
2018-09-12 21:11:58.99,2018-09-12 17:11:58.99,2084.25335085392,42.468700,-71.405197,5,35.06143260302424,3,50998.4342306687,20.04000091552734,0.5,108.28125,34.38174819946289,48.67972183227539,35,-93.26292253571897
2018-09-12 21:11:59.99,2018-09-12 17:11:59.99,2085.253337025642,42.468635,-71.404973,5,35.35807673711199,3,51018.18049104751,19.98999977111816,0.5,109.3359375,34.38174819946289,48.67972183227539,35,-96.8820793130826
2018-09-12 21:12:00.99,2018-09-12 17:12:00.99,2086.253322601318,42.468571,-71.404741,5,35.62788397572415,3,51038.56864132828,20.25,0.5,109.3359375,34.38174819946289,48.67972183227539,35,-101.2124593769801
2018-09-12 21:12:01.99,2018-09-12 17:12:01.99,2087.253307580948,42.468511,-71.404514,5,35.83369326266759,3,51058.32290544935,20.39999961853027,0.5,108.28125,34.38174819946289,48.67972183227539,35,-102.9185363605814
2018-09-12 21:12:02.99,2018-09-12 17:12:02.99,2088.253293395042,42.468456,-71.404275,5,36.14866504823816,3,51078.90770644051,20.47999954223633,0.5,107.2265625,34.38174819946289,48.67972183227539,35,-104.8550416956594
2018-09-12 21:12:03.99,2018-09-12 17:12:03.99,2089.2532787323,42.468404,-71.404032,5,36.38425425251174,3,51099.69968248807,20.63999938964844,0.5,106.5234375,34.38174819946289,48.67972183227539,35,-107.3364539023884
2018-09-12 21:12:04.99,2018-09-12 17:12:04.99,2090.253264188766,42.468351,-71.403789,5,36.75447732311703,3,51120.47427357383,20.94000053405762,0.5,106.5234375,34.38174819946289,48.67972183227539,35,-109.1880100845994
2018-09-12 21:12:05.99,2018-09-12 17:12:05.99,2091.253250598907,42.468303,-71.403540,5,36.74231265164966,3,51141.62995510406,21.25,0.5,106.5234375,34.38174819946289,48.67972183227539,35,-110.5074611351254
2018-09-12 21:12:06.99,2018-09-12 17:12:06.99,2092.253236532211,42.468245,-71.403287,5,36.74638639930681,3,51163.34608768552,21.45000076293945,0.5,106.5234375,34.38174819946289,48.67972183227539,35,-112.3874359641245
2018-09-12 21:12:07.99,2018-09-12 17:12:07.99,2093.253220915794,42.468186,-71.403028,5,36.70682444838004,3,51185.62560142401,21.64999961853027,0.5,106.875,34.38174819946289,48.67972183227539,35,-115.0550065579751
2018-09-12 21:12:08.99,2018-09-12 17:12:08.99,2094.253207206726,42.468127,-71.402779,5,36.46810160168597,3,51207.11720592048,21.60000038146973,0.5,106.875,34.38174819946289,48.67972183227539,35,-115.6745762509875
2018-09-12 21:12:09.99,2018-09-12 17:12:09.99,2095.253192186356,42.468071,-71.402531,5,36.23269800098637,3,51228.41650352575,21.54000091552734,0.5,106.5234375,34.38174819946289,48.67972183227539,35,-117.0878255092824
2018-09-12 21:12:10.99,2018-09-12 17:12:10.99,2096.253178834915,42.468016,-71.402280,5,36.00938971764018,3,51249.90978915525,21.29000091552734,0.5,106.5234375,34.38174819946289,48.67972183227539,35,-119.0449762178915
2018-09-12 21:12:11.99,2018-09-12 17:12:11.99,2097.253163576126,42.467961,-71.402034,5,36.00275083610368,3,51271.03769918175,21.20999908447266,0.5,106.5234375,34.38174819946289,48.67972183227539,35,-123.1544448271191
2018-09-12 21:12:12.99,2018-09-12 17:12:12.99,2098.253149271011,42.467905,-71.401789,5,35.88470033891384,3,51292.08615211085,21.11000061035156,0.5,106.5234375,34.38174819946289,48.67972183227539,35,-129.717670647392
2018-09-12 21:12:13.99,2018-09-12 17:12:13.99,2099.253133535385,42.467851,-71.401546,5,35.51318237974166,3,51312.89701781959,20.95999908447266,0.5,106.5234375,34.38174819946289,48.67972183227539,35,-137.3314275429454
2018-09-12 21:12:14.99,2018-09-12 17:12:14.99,2100.253121376038,42.467802,-71.401306,5,35.34340997454067,3,51333.3404739991,20.68000030517578,0.5,106.5234375,34.38174819946289,48.67972183227539,35,-148.6663229394291
2018-09-12 21:12:15.99,2018-09-12 17:12:15.99,2101.253105759621,42.467751,-71.401062,5,35.21709795356389,3,51354.16522461207,20.61000061035156,0.5,106.5234375,34.38174819946289,48.67972183227539,35,-162.4956967551875
2018-09-12 21:12:16.99,2018-09-12 17:12:16.99,2102.253091335297,42.467699,-71.400830,5,35.07067156465696,3,51374.12080229191,20.40999984741211,0.5,106.875,34.38174819946289,48.67972183227539,35,-180.9759930527166
2018-09-12 21:12:17.99,2018-09-12 17:12:17.99,2103.253078341484,42.467645,-71.400596,5,34.88224766749139,3,51394.25707499024,20.20999908447266,0.5,106.875,34.38174819946289,48.67972183227539,35,-209.8301441393794
2018-09-12 21:12:18.99,2018-09-12 17:12:18.99,2104.253062963486,42.467589,-71.400368,5,34.88224766749139,3,51413.97105880796,19.96999931335449,0.5,106.875,34.38174819946289,48.67972183227539,35,-253.7969117493538
2018-09-12 21:12:19.99,2018-09-12 17:12:19.99,2105.253049373627,42.467544,-71.400134,5,34.63596641250761,3,51433.829987753,19.70999908447266,0.5,105.8203125,34.38174819946289,48.67972183227539,35,-322.5923016072726
2018-09-12 21:12:20.99,2018-09-12 17:12:20.99,2106.253034710884,42.467500,-71.399910,5,34.31968481591183,3,51452.8596896192,19.38999938964844,0.5,105.1171875,34.38174819946289,48.67972183227539,35,-441.8343746327384
2018-09-12 21:12:21.99,2018-09-12 17:12:21.99,2107.253020644188,42.467459,-71.399675,5,34.14166038270943,3,51472.65666176211,18.92000007629395,0.5,103.7109375,34.38174819946289,48.67972183227539,35,-660.2737286857931
2018-09-12 21:12:22.99,2018-09-12 17:12:22.99,2108.253005862236,42.467422,-71.399461,5,33.90738497935693,3,51490.75903956212,17.79000091552734,0.5,101.953125,34.38174819946289,48.67972183227539,35,-1102.504959849928
2018-09-12 21:12:23.99,2018-09-12 17:12:23.99,2109.252991676331,42.467391,-71.399254,5,33.7142660054037,3,51508.06288476443,17.04999923706055,0.5,100.546875,34.38174819946289,48.67972183227539,35,-2471.606262001241
2018-09-12 21:12:24.99,2018-09-12 17:12:24.99,2110.25297665596,42.467368,-71.399075,5,33.72475564426862,3,51522.98563410283,15.85000038146973,0.5,99.140625,34.38174819946289,48.67972183227539,35,30951.04517134155
2018-09-12 21:12:25.99,2018-09-12 17:12:25.99,2111.252962589264,42.467350,-71.398896,5,33.44150226200716,3,51537.83556838794,14.63000011444092,0.5,97.734375,34.38174819946289,48.67972183227539,35,3061.792404150165
2018-09-12 21:12:26.99,2018-09-12 17:12:26.99,2112.252948880196,42.467335,-71.398742,5,33.40657261906848,3,51550.59630326305,13.26000022888184,0.5,97.3828125,34.38174819946289,48.67972183227539,35,2248.606761296719
2018-09-12 21:12:27.99,2018-09-12 17:12:27.99,2113.252933740616,42.467323,-71.398615,5,33.14065484864837,3,51561.1034572219,11.5600004196167,0.5,97.3828125,34.38174819946289,48.67972183227539,35,3191.743682581922
2018-09-12 21:12:28.99,2018-09-12 17:12:28.99,2114.252920269966,42.467309,-71.398500,5,32.9880762348738,3,51570.66258719329,10.22999954223633,0.5,97.3828125,34.38174819946289,48.67972183227539,35,-17394.72325864213
2018-09-12 21:12:29.99,2018-09-12 17:12:29.99,2115.252905488014,42.467303,-71.398398,5,32.77568893063214,3,51579.03866318483,8.760000228881836,0.5,98.0859375,34.38174819946289,48.67972183227539,35,-1601.303634969248
2018-09-12 21:12:30.99,2018-09-12 17:12:30.99,2116.252891540527,42.467301,-71.398309,5,32.96795415005585,3,51586.3476068806,7.539999961853027,0.5,98.7890625,34.38174819946289,48.67972183227539,35,-787.7276379813729
2018-09-12 21:12:31.99,2018-09-12 17:12:31.99,2117.252877235413,42.467300,-71.398238,5,33.12007905200697,3,51592.23942251415,7.440000057220459,0.5,100.1953125,34.38174819946289,48.67972183227539,35,-519.3205507716963
2018-09-12 21:12:32.99,2018-09-12 17:12:32.99,2118.252862691879,42.467285,-71.398160,5,33.1515176750706,3,51598.85284623525,6.75,0.5,104.0625,34.38174819946289,48.67972183227539,35,-375.8835022670364
2018-09-12 21:12:33.99,2018-09-12 17:12:33.99,2119.252847313881,42.467267,-71.398090,5,32.9227885954044,3,51604.88181372837,5.050000190734863,0.5,107.9296875,34.38174819946289,48.67972183227539,35,-288.2543448492148
2018-09-12 21:12:35.99,2018-09-12 17:12:35.99,2121.252818703651,42.467238,-71.398013,5,33.15995201399569,3,51612.03334247584,3.170000076293945,0.5,114.2578125,34.38174819946289,48.67972183227539,35,-185.6880479803772
